MOSTYPE,MAANTHUI,MGEMOMV,MGEMLEEF,MOSHOOFD,MGODRK,MGODPR,MGODOV,MGODGE,MRELGE,MRELSA,MRELOV,MFALLEEN,MFGEKIND,MFWEKIND,"Education Level(high-3,medium-2,low-1)",MBERHOOG,MBERZELF,MBERBOER,MBERMIDD,MBERARBG,MBERARBO,Social Class,MHHUUR,MHKOOP,Number of car,MZFONDS,MZPART,MINKGEM,MKOOPKLA,PWAPART,PWABEDR,PWALAND,PPERSAUT,PBESAUT,PMOTSCO,PVRAAUT,PAANHANG,PTRACTOR,PWERKT,PBROM,PLEVEN,PPERSONG,PGEZONG,PWAOREG,PBRAND,PZEILPL,PPLEZIER,PFIETS,PINBOED,PBYSTAND,Expexted Income,AWAPART,AWABEDR,AWALAND,APERSAUT,ABESAUT,AMOTSCO,AVRAAUT,AAANHANG,ATRACTOR,AWERKT,ABROM,ALEVEN,APERSONG,AGEZONG,AWAOREG,ABRAND,AZEILPL,APLEZIER,AFIETS,AINBOED,ABYSTAND,CARAVAN
19,1,2,2,4,3,0,0,6,3,2,5,4,3,3,2.19,0,0,0,5,2,2,3.82,4,5,0.64,5,4,5,4,75,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.74,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,2,4,8,0,7,0,2,5,0,4,3,5,2,1.44,2,0,4,3,2,0,2.85,3,6,0.77,4,5,4,5,0,0,0,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,1,1,5,6,2,5,2,0,0,0,9,7,2,0,1.43,2,0,1,3,3,2,2.29,8,1,0,9,0,2,1,75,0,0,750,0,0,0,0,0,0,0,0,0,0,0,350,0,0,0,0,0,33.9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
26,1,1,6,6,0,5,1,4,1,1,8,7,2,0,1,0,0,1,1,5,3,1.44,9,0,0.05,6,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,0,0,0,0,0,30.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
29,1,2,3,7,1,4,1,4,5,1,4,3,3,3,1.42,1,1,1,4,2,2,2.74,2,7,0.66,7,2,3,3,0,0,0,750,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,38.25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9,1,2,4,3,1,5,2,2,6,1,2,2,5,3,1.07,1,1,1,3,3,2,2.61,3,6,1.03,7,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,45.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
3,1,3,3,1,2,2,0,6,5,2,3,2,4,4,2.28,2,2,0,6,0,1,3.86,5,4,0.69,5,4,6,6,75,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.93,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,1,2,3,8,0,5,2,2,6,1,2,2,3,4,1.69,2,0,0,3,3,2,2.68,2,7,0.82,8,1,3,6,0,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,1,5,3,2,2,5,0,2,9,0,0,0,0,9,2.67,4,0,0,5,0,0,4.65,0,9,1.16,4,5,7,8,0,0,0,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.91,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,1,3,3,8,0,7,2,0,7,0,2,0,3,6,1.16,0,0,0,8,0,1,1.8,5,4,0.9,7,2,4,4,75,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,350,0,0,0,0,0,43.93,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
7,1,4,2,2,1,5,2,3,8,1,0,0,1,8,2.59,5,1,0,4,1,0,4.77,0,9,0.92,4,5,5,6,0,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,350,0,0,0,0,0,59.08,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9,1,3,3,3,1,3,0,6,6,0,3,1,3,6,1.7,1,0,1,4,3,3,2.86,9,0,0.56,5,4,3,4,0,0,0,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.93,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,1,3,3,8,2,7,0,0,7,1,2,1,3,5,1.42,2,1,0,3,2,3,2.87,0,9,1.03,5,4,4,4,0,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.93,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,1,3,3,2,2,4,1,3,6,1,2,2,3,4,2.06,3,1,0,4,1,2,3.47,3,6,1.03,6,3,5,8,0,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,65.05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
35,1,4,4,8,1,4,1,4,6,0,3,2,2,5,1,2,1,1,3,3,2,3.4,3,6,0.79,6,3,4,5,150,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,0,0,0,0,0,0,37.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8,1,2,4,2,2,2,2,5,7,1,2,2,4,4,2.45,8,1,0,0,0,0,4.61,0,9,1.42,2,7,6,7,75,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,350,0,0,0,0,0,62.87,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
36,1,4,3,8,0,7,0,2,9,0,0,0,4,5,1.93,0,2,0,6,0,2,3.55,4,5,1,3,6,6,3,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,58.8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5,1,3,3,1,0,5,0,4,6,0,3,0,3,6,2.06,4,0,0,2,4,0,3.52,0,9,1.55,5,4,4,3,0,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.65,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1,3,3,2,0,7,0,2,9,0,0,0,4,5,1.57,1,0,2,0,7,0,2.62,4,5,1.16,8,1,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,1,3,3,9,0,6,0,3,7,0,2,0,3,6,1.29,1,1,1,2,3,3,2.14,2,7,1.16,7,2,3,5,0,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,1,2,3,3,2,1,1,6,6,1,3,4,3,2,1.16,0,0,0,6,3,0,2.57,0,9,0.82,6,3,9,8,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,0,0,0,0,0,78.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
31,1,3,3,7,0,4,1,5,5,1,4,3,2,4,1.04,1,0,0,1,0,8,1.57,8,1,0.79,7,2,2,1,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,30.98,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
32,1,3,2,7,0,5,0,4,5,1,3,3,2,5,1.44,2,1,0,3,3,2,2.35,7,2,0.66,7,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,1,3,2,3,4,0,0,5,5,4,0,0,6,3,2.58,6,0,0,2,2,1,4.47,0,9,1.16,2,7,6,6,75,0,0,3000,0,350,0,0,0,0,0,750,0,0,0,350,0,0,0,0,0,77.76,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
22,1,2,3,5,0,0,4,5,0,2,7,6,2,2,1.68,0,0,0,3,0,6,2.32,7,2,0.17,9,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,1,3,3,8,0,3,3,4,6,3,1,1,5,3,1.67,1,0,1,6,1,2,2.74,2,7,0.43,7,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,1,3,3,3,2,3,0,5,7,2,0,0,4,5,1.83,2,0,0,3,2,3,3.08,8,1,1,6,3,5,8,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,54.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
24,1,2,3,5,0,6,0,3,3,0,6,1,4,4,1.16,2,0,0,2,4,4,1.69,9,0,0.56,5,4,3,2,75,0,0,3000,0,0,0,0,0,0,150,0,0,0,0,350,0,0,0,0,0,37.88,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0
11,2,4,2,3,0,9,0,0,9,0,0,0,0,9,1.29,0,0,0,5,3,2,2.58,2,7,1.42,5,4,4,6,0,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.73,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,1,3,3,8,0,6,1,2,6,0,3,2,3,5,1.18,1,0,1,4,2,4,2.73,2,7,0.82,7,2,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39,1,3,3,9,0,9,0,0,5,0,4,2,3,4,1.29,0,0,2,0,3,5,2.06,4,5,0.64,7,2,2,5,0,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.28,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,1,2,1,5,0,2,2,6,4,2,4,2,5,3,1.57,0,0,0,4,3,3,2.09,9,0,0.43,8,1,3,3,0,0,0,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.08,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1,1,4,7,0,3,1,5,5,2,3,9,0,0,1.29,5,0,0,0,0,5,2.14,5,4,0.79,8,1,2,1,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,31.95,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8,2,4,3,2,0,5,0,5,9,0,0,0,0,9,1.68,0,0,0,9,0,0,2.84,0,9,1.29,2,7,3,7,0,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,2,4,6,0,9,0,0,5,0,4,3,3,4,1.31,2,0,0,2,4,3,1.95,3,6,0.92,9,0,3,2,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,35.98,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
23,1,2,2,5,2,2,1,5,4,3,2,3,5,2,1.7,1,0,0,6,1,3,3.03,5,4,0.92,7,2,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,47.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
23,1,2,2,5,2,4,1,3,3,3,4,4,3,2,1.8,1,0,0,2,3,4,3,8,1,0.69,8,1,2,3,75,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,350,0,0,0,0,0,41.1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
35,1,3,3,8,0,5,0,4,4,0,5,3,2,5,1.44,0,0,2,2,4,3,2.27,2,7,0.66,7,2,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,2,3,8,0,7,0,2,4,0,5,5,1,3,1.31,0,0,0,2,3,5,2.28,3,6,0.56,8,1,2,5,0,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.18,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,1,4,2,3,1,4,1,4,8,1,1,0,0,9,1.55,3,0,0,0,0,6,2.54,3,6,1.16,3,6,8,8,75,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,1,3,2,7,1,2,2,5,5,2,3,1,3,6,1.44,0,0,0,3,3,3,2.14,8,1,0.66,8,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,45.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3,1,3,3,1,0,2,0,7,9,0,0,0,4,5,2.19,7,0,0,2,0,0,4.44,0,9,1.29,2,7,6,6,0,75,0,3000,0,0,0,0,0,0,0,0,0,0,7500,3000,0,0,0,0,0,60,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
8,1,3,3,2,1,7,0,1,6,0,3,2,4,4,2.06,3,0,0,5,1,1,3.42,0,9,1.29,5,4,5,7,75,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,350,0,0,0,0,0,48.35,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
40,1,3,2,10,0,6,0,3,6,3,0,0,5,4,1.96,3,0,3,3,0,1,3.68,0,9,1.55,3,6,5,3,0,0,350,3000,0,0,0,0,3000,0,0,0,0,0,0,3000,0,0,0,0,0,58.67,0,0,1,2,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0
16,8,2,3,4,3,3,1,4,3,2,5,4,4,2,2.19,3,1,0,5,1,2,3.99,4,5,0.66,3,6,5,1,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,62.12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
39,2,5,2,9,1,5,0,3,7,1,2,0,0,9,1.42,0,0,0,6,3,0,2.84,2,7,1.03,6,3,4,5,75,0,0,750,0,0,0,0,0,0,0,0,0,0,0,350,0,0,0,0,0,49.73,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
9,1,3,3,3,1,5,2,1,6,1,3,2,3,5,1.31,1,0,0,3,3,3,2.61,8,1,0.66,6,3,3,4,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,38.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
39,2,5,3,9,0,6,0,3,9,0,0,0,3,6,1.42,0,0,0,3,6,0,2.7,3,6,1,9,0,3,5,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,38.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
23,1,1,2,5,1,4,1,4,2,2,5,5,3,1,1.44,2,0,0,2,2,4,2.73,7,2,0.69,7,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,1,3,3,9,0,9,0,0,9,0,0,0,3,6,1.29,4,0,0,0,3,3,2.58,0,9,1.03,6,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,1,2,3,3,2,3,2,4,5,4,1,2,4,4,1.8,2,1,1,5,1,2,3.11,3,6,1.16,7,2,4,4,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,49.03,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
13,2,3,2,3,1,2,2,5,7,2,1,1,4,5,2.46,3,0,0,5,2,1,4.49,7,2,0.92,5,4,4,6,0,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,1,3,3,8,1,4,1,4,6,1,3,2,4,4,1.44,1,1,1,2,4,2,2.35,4,5,0.9,7,2,3,3,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,0,0,0,0,0,46.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9,1,2,2,3,1,4,0,5,5,0,4,4,2,4,1.8,3,1,0,3,4,0,3.19,8,1,0.53,8,1,2,4,75,0,0,7500,0,0,0,0,0,0,0,0,0,0,0,350,0,0,0,0,0,46.03,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
30,1,2,4,7,0,3,0,6,3,1,6,6,3,0,1.07,0,0,1,3,5,2,2.26,4,5,0.17,9,0,2,1,0,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.98,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,1,3,2,8,0,4,0,5,9,0,0,0,3,6,1.42,0,0,0,2,5,3,2.48,0,9,1,9,0,4,3,75,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,350,0,0,0,0,0,48.3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
33,2,4,2,8,0,5,1,4,8,1,0,0,1,8,1.42,0,0,0,5,2,2,2.7,2,7,1.42,9,0,4,3,75,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,350,0,0,0,0,0,47.38,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3,1,5,3,1,1,5,2,3,5,1,4,0,4,5,2,4,2,0,2,1,1,2.84,0,9,0.66,5,4,5,6,75,0,0,750,0,0,0,0,0,0,0,0,0,0,0,750,0,350,0,0,0,56.27,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
31,1,3,4,7,0,3,0,6,7,0,2,2,4,4,1.29,4,0,0,0,3,3,3.17,9,0,0.77,9,0,3,1,75,0,0,750,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,40.25,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
24,1,2,3,5,3,1,1,5,3,2,5,5,4,2,1.93,1,0,0,5,2,2,3.34,2,7,0.9,8,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,1,3,2,3,0,4,0,5,9,0,0,0,1,8,1.31,1,0,0,2,4,2,2.39,6,3,1.04,7,2,4,4,0,0,0,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.95,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,1,2,2,5,0,5,3,2,3,4,3,1,8,1,1.55,0,0,0,5,3,1,3.25,8,1,0.53,9,0,2,3,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,33.98,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
36,1,3,4,8,0,6,0,3,7,0,2,0,3,6,1.29,2,1,2,1,3,3,2.66,1,8,1.16,7,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,0,0,0,0,0,42.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
39,1,3,3,9,1,4,2,3,5,2,3,2,3,6,1.8,2,1,1,3,2,2,2.52,1,8,1.03,6,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,1,3,3,10,0,7,0,3,8,1,1,1,3,5,1.57,1,1,3,2,3,1,2.81,2,7,1.42,6,3,4,4,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.93,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,1,3,3,3,1,7,0,1,6,0,3,2,4,4,2.32,3,0,0,5,1,1,3.42,0,9,1.29,5,4,5,4,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,48.35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13,1,3,3,3,1,4,2,3,7,1,2,1,3,6,1.84,3,0,0,6,1,1,3.55,7,2,1.16,6,3,4,6,0,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.23,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,1,2,3,8,1,5,2,3,5,1,3,0,2,7,1.16,0,0,0,5,0,4,2.19,9,0,0.79,7,2,4,3,0,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,46.05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
39,1,2,4,9,4,4,0,2,9,0,0,3,4,3,2.19,5,0,0,1,1,3,2.71,3,6,1.29,7,2,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,0,0,0,0,0,76.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13,2,4,3,3,0,4,2,4,8,1,1,1,3,6,1.96,4,0,0,3,3,0,2.95,1,8,0.94,4,5,4,6,0,0,0,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,1,2,3,10,0,9,0,0,5,0,4,4,3,3,1.29,0,0,2,0,3,5,2.58,0,9,0.64,7,2,2,4,75,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,350,0,0,0,0,0,31.95,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3,1,3,3,1,1,5,2,3,5,1,3,0,3,6,1.16,0,0,2,3,0,4,2,7,2,0.79,7,2,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,1,2,4,9,0,3,5,1,5,0,4,4,4,2,1.8,1,1,0,3,2,4,2.72,7,2,0.79,6,3,6,4,75,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,61.73,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6,2,4,2,2,0,6,0,3,9,0,0,0,1,8,2.46,5,1,0,2,2,1,4.38,0,9,1.04,3,6,5,8,75,0,0,3000,0,0,0,0,0,0,0,3000,75,0,0,350,0,0,0,0,0,61.6,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
27,1,3,3,6,2,5,2,1,7,0,2,2,2,6,1.57,2,1,1,3,2,3,3.33,3,6,0.92,4,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,1,3,3,8,1,5,1,3,7,1,2,2,3,5,1.8,3,1,2,2,2,1,3.73,3,6,1.03,5,4,4,3,75,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,350,0,0,0,0,0,56.27,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
33,1,3,3,8,1,5,1,3,7,1,2,2,3,5,1.8,3,1,2,2,2,1,3.73,3,6,1.03,5,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,56.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10,1,4,3,3,0,5,2,3,7,1,1,1,3,6,1.93,4,0,0,3,2,0,3.68,1,8,0.94,5,4,4,8,0,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,46.8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8,1,3,3,2,1,6,2,2,8,0,1,1,2,6,2.06,5,1,0,2,2,1,3.58,2,7,1.29,4,5,6,7,75,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,350,0,0,0,0,0,66.53,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
23,1,2,2,5,0,5,3,2,3,4,3,1,8,1,1.55,0,0,0,5,3,1,3.25,8,1,0.53,9,0,2,3,75,0,0,750,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,33.98,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8,1,3,3,2,2,6,0,2,9,0,0,0,3,6,2.45,4,0,0,5,0,0,3.42,0,9,1.16,2,7,7,7,0,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,350,0,0,25,0,0,63.36,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1
35,1,3,3,8,0,5,1,3,6,2,1,1,4,4,1.44,2,0,1,3,3,2,2.73,5,4,0.79,6,3,4,5,0,0,0,0,0,0,0,0,0,0,350,0,0,0,0,0,0,0,0,0,0,50.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
39,1,4,2,9,2,0,2,5,9,0,0,0,3,6,1.8,2,0,0,3,5,0,2.87,0,9,1,7,2,4,5,0,0,0,3000,0,0,0,0,0,0,0,150,0,0,0,150,0,0,0,0,0,46.8,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
10,1,4,2,3,0,5,0,4,9,0,0,0,3,6,1.42,0,0,0,4,5,0,2.41,3,6,0.92,5,4,3,8,0,0,0,0,0,0,0,0,0,0,350,0,0,0,0,0,0,0,0,0,0,35.85,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
33,1,3,3,8,0,7,0,2,9,0,0,0,5,4,1.16,1,0,2,1,5,2,2.12,5,4,1.04,8,1,3,3,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,0,0,0,0,0,34.35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3,1,3,3,1,0,3,1,5,6,1,3,2,3,4,1.67,3,0,0,2,3,2,3.07,5,4,0.66,7,2,4,6,0,0,0,7500,0,3000,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,46.1,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
